3.0000000000	2.0000000000	1.6000000000	1.4000000000	1.2000000000	1.0000000000
735746.0034722223	183.4600750330	457.2034701171	405.1580151738	327.8844488544	1406.1526591153
735746.0104166667	201.1224871383	487.3418838006	319.4142801580	486.1862282743	314.3623449875
735746.0173611111	164.7054376284	352.4885319701	449.6378569748	434.9313413973	360.0212497662
735746.0243055556	121.7023841734	367.0986020470	306.1559815293	258.2743655030	544.4792615575
735746.0312500000	87.1958274762	307.9490641921	289.5336266185	262.1882516728	898.3679781163
735746.0381944445	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0451388889	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0520833334	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0590277778	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0659722223	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0729166667	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0798611111	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0868055556	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.0937500000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1006944445	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1076388889	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1145833334	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1215277778	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1284722223	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1354166667	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1423611111	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1493055556	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1562500000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1631944445	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1701388889	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1770833334	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1840277778	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1909722223	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.1979166667	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.2048611111	63.8354084307	478.9090949861	714.3067307759	785.3450218687	731.0161761739
735746.2118055556	76.0673232981	229.0409062108	201.1249791741	296.2417947899	168.9734554296
735746.2187500000	40.4135121348	227.2394668169	347.3107690643	414.7937367504	304.5887798858
735746.2256944445	91.1072576609	185.3118426654	195.3598732601	530.6113553276	359.0900538099
735746.2326388889	86.1483261417	325.5678007821	338.4168151718	1426.3716636911	2384.2351604350
735746.2395833334	934.6638399918	4326.4442543602	384.2157927801	373.9874380695	368.1125778829
735746.2465277778	50.2859541052	249.5441482900	266.8346689252	493.3420328272	375.7203141438
735746.2534722223	40.8241251333	374.0433160669	285.1092817707	248.7942759488	260.5112214951
735746.2604166667	74.6969954986	220.2849939518	482.3174784001	281.2260030845	489.1008526181
735746.2673611111	68.2811276410	334.8047127762	430.5920723687	262.4741681968	344.5184956726
735746.2743055556	155.4512446475	264.8300805493	208.9820010078	302.8141953902	511.3956427333
735746.2812500000	64.1132024064	256.5153265930	222.5896167147	259.7271973258	365.8921330144
735746.2881944445	44.4262405623	512.2754649024	599.7998649002	543.6378759476	642.3150875008
735746.2951388889	84.6629440539	528.7501088147	872.4075071721	895.5429578886	1140.2826445096
735746.3020833334	88.1718968717	441.8682159465	779.8901323159	327.0753327053	634.7392838898
735746.3090277778	88.1718968717	337.4583194031	683.2262872816	435.2989591241	636.4624407462
735746.3159722223	63.5026800729	351.7186256174	520.7907558424	363.8683941808	883.0698405248
735746.3229166667	101.8297054065	322.1288092484	556.6869174952	287.7958195593	246.8095766926
735746.3298611111	69.9413816797	396.4619405213	390.0052060975	403.2953566420	221.5748753920
735746.3368055556	128.6021354942	352.8156380998	695.0411638141	312.9687133172	383.1011258986
735746.3437500000	111.7644583148	360.5890940268	432.1473771597	194.3008490086	257.5996465797
735746.3506944445	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.3576388889	30.2847258115	245.5652806490	502.8905872874	189.3772275322	241.2785424919
735746.3645833334	920.9294024243	697.8319233660	560.0883068659	428.2321400873	410.6765642351
735746.3715277778	37.2058736122	232.0408592555	771.1099964623	277.8348512440	504.5611182783
735746.3784722223	75.0736094044	388.2494248269	403.1995518578	254.4382629066	272.1763372753
735746.3854166667	48.3585139496	228.2686855154	369.6034900936	297.0169178540	401.7776237985
735746.3923611111	72.8738156205	170.4205323844	615.4188733017	372.8058116046	519.5474051854
735746.3993055556	124.0879067183	195.6176578233	205.5692339750	212.0187700410	440.0831642188
735746.4062500000	84.5099411730	196.0225543548	146.6852774610	392.5905157528	933.4250576171
735746.4131944445	178.9532366873	183.7913612374	282.6922960750	238.0771285081	302.7023332753
735746.4201388889	59.3750622552	275.7910674395	282.6922960750	256.8519892034	302.7023332753
735746.4270833334	71.5884896152	227.8900826916	250.3229587330	295.6296678523	279.9947310705
735746.4340277778	71.8716534967	540.3216210529	312.7935028494	223.7510344544	612.6138078380
735746.4409722223	145.9773049521	233.6743944811	361.8337586777	340.8207935212	490.6341340618
735746.4479166667	107.8511788491	309.0297443769	224.7081692076	428.8357547086	1358.9148048826
735746.4548611111	131.8085788584	256.3917980641	575.1610268392	637.2028996480	1016.2647774363
735746.4618055556	114.8770653322	309.7870822780	247.4428016326	587.9549055708	707.1778166844
735746.4687500000	208.5233589396	743.0362382929	903.7217168116	665.5495440371	1232.8535757705
735746.4756944445	259.9316970654	667.6391263202	813.3765608236	632.6994982449	718.4070328326
735746.4826388889	131.0509258584	528.3902261518	637.6582851629	652.2002864733	1013.7749867507
735746.4895833334	444.1656088755	743.0492354010	317.7972534578	372.0149129726	522.5129925722
735746.4965277778	123.2417560802	557.9172218738	484.5678613589	348.6562123345	1046.7704429486
735746.5034722223	299.4692667897	592.4479450614	831.5944781076	1519.5644585798	2134.2329655424
735746.5104166666	486.5976082322	914.0471698137	2634.1572894954	1736.7119739906	1404.7186615640
735746.5173611111	608.1676128576	585.8423686555	696.6714553005	1026.2526636110	1273.2014353211
735746.5243055555	386.0058270646	2156.5873141655	2237.0229169580	1813.1779729012	3749.9269860439
735746.5312500000	322.4591365263	2577.7144152498	1105.1742575897	739.0277066452	1230.0979570725
735746.5381944444	273.7043145827	1706.6851207722	2674.5013569945	2838.8149320010	7039.0840143155
735746.5451388889	222.2796531781	423.7356205114	1281.0064368547	625.0115706734	1076.6319920131
735746.5520833333	465.5274434747	1147.0799651479	659.2565349262	1040.9155617778	1053.3718595146
735746.5590277778	241.7901549887	643.9184142352	598.0256486046	458.8746694665	925.1956691531
735746.5659722223	394.2310707660	736.1611314529	586.8558144251	367.0363555969	755.9517580026
735746.5729166666	212.4848149480	547.9781862306	1026.1750561251	1047.1379987320	1063.7637579178
735746.5798611111	251.6076999846	1223.4106074131	1400.4827604219	516.3428039107	1221.6769715294
735746.5868055555	145.6064520445	1786.1058916619	1144.9693574038	597.0402325185	875.5696797103
735746.5937500000	160.7525834901	728.3867184619	532.3917823192	565.3086910023	486.2059534726
735746.6006944444	143.1835085353	681.6662453408	597.5319533316	189.2700746336	760.5799398280
735746.6076388889	120.1988592712	599.6722215328	532.8040594667	596.5418957200	1122.5926369034
735746.6145833333	177.8147478542	487.8809984888	412.9256318992	568.7705546626	931.0873252798
735746.6215277778	131.6915440940	322.6808940694	520.9348877730	475.0063553487	1705.7511665039
735746.6284722223	180.2112823568	719.2151446551	348.6027033364	310.1889912043	1020.6161044544
735746.6354166666	262.5987214575	426.7670178530	428.0299123191	1015.5063098446	918.5484833899
735746.6423611111	86.7298560059	584.6861660791	603.4060956529	662.3978754970	1081.2008616355
735746.6493055555	72.9260094692	232.8562514450	262.2365131726	405.7677069229	369.7567759906
735746.6562500000	219.7985631075	513.2189941982	197.8557243932	474.2486994690	282.6663179071
735746.6631944444	205.0777610285	271.2956854685	323.0924983772	343.0510613689	655.0162677436
735746.6701388889	159.4192642945	528.5319533924	290.2315413925	612.0351875419	794.7971694953
735746.6770833333	72.3502885660	451.0693098838	532.0972548964	943.3589983887	1452.3655626527
735746.6840277778	106.5865816783	584.0751143125	729.6896928152	448.2055989753	678.8028522823
735746.6909722223	217.0800257085	453.6624378019	610.0160113124	750.1038564698	1699.1793719315
735746.6979166666	209.9354291917	303.9070645957	276.8657103292	471.7836651908	1225.9715897292
735746.7048611111	157.1165284685	1556.5055133096	1041.3790204116	1259.4018532670	649.3128516446
735746.7118055555	276.6110287501	918.9186096109	780.6689864350	392.9877251748	2020.0437559475
735746.7187500000	662.5474048655	895.9914255273	1039.0627978050	495.8634466104	753.2130201551
735746.7256944444	816.8656391359	680.4959622331	701.4218510726	339.8802752492	931.7499873636
735746.7326388889	582.7613814748	781.1142619408	1083.8814032404	851.2424974685	781.2421607017
735746.7395833333	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
735746.7465277778	183.0018195643	943.2601353414	656.3624416538	353.3601770552	1224.2174551395
735746.7534722223	62.5190606032	739.7291109797	315.2216784553	850.0071643335	541.2524760084
735746.7604166666	138.9600928098	548.7895279511	644.1224226082	661.2108396374	767.7524879614
735746.7673611111	197.7991585700	468.2805102093	298.7315381687	370.2018880275	1037.2725782831
735746.7743055555	259.2423975614	829.3946849799	647.1527570151	743.8543121821	652.2957882413
735746.7812500000	81.8059503029	357.8439497442	260.4399785834	369.4207149993	640.5661960328
735746.7881944444	192.0463902429	363.6180555325	254.8878745029	337.1172235902	963.0817753628
735746.7951388889	457.1339745504	463.6038405633	448.3857913354	678.4337592364	429.0922049339
735746.8020833333	567.8545850120	834.8554567055	340.6887977190	484.5721160206	1018.3352786804
735746.8090277778	334.7103923088	357.1902999734	597.2056706283	742.8917213751	602.1703978333
735746.8159722223	368.7085519663	398.5206168392	596.5301760947	974.5248777525	2101.6214720726
735746.8229166666	460.9009275058	1629.3152553346	1284.9477261136	960.4536360463	1668.8106772524
735746.8298611111	239.1214695308	217.0015796907	260.1262523564	812.3489844880	1612.8398479344
735746.8368055555	666.7952606669	335.4572352950	468.9137674850	459.0498276881	619.4768826468
735746.8437500000	404.8963064617	416.7461833515	485.4136132544	339.2374555694	1322.5408061965
735746.8506944444	137.1720787649	452.1754873043	707.6771231240	409.2975485150	352.1860658257
735746.8576388889	237.6510702154	1024.4489279988	476.5010598763	589.1151307338	275.2620386769
735746.8645833333	294.7346170646	1113.3752285954	984.8165718866	844.4719057952	685.5076187305
735746.8715277778	181.4801934050	856.9095454998	664.5938061587	329.4453021117	698.3130123559
735746.8784722223	112.1810180512	595.9846516220	256.9545392400	403.0247695543	343.8093196826
735746.8854166666	77.9076315094	633.0634640290	495.7703460292	379.6701120873	367.8802479323
735746.8923611111	161.4213216614	422.1368024920	627.5644006598	308.3470245885	277.2920254307
735746.8993055555	372.9068622908	418.8280385456	389.3053144677	500.9410877148	1585.0952130600
735746.9062500000	107.1205246361	438.2701556506	454.8246234629	640.5299142059	651.7819418005
735746.9131944444	340.7108882824	365.6086865450	1269.3051544327	958.9270743229	359.9617929414
735746.9201388889	136.0414163687	337.6906620019	469.0788864913	524.6873902533	736.8823461942
735746.9270833333	134.4698283032	497.9304329295	415.3477376186	516.1846723300	490.1043580139
735746.9340277778	91.1070742888	693.2405138662	606.5328835924	317.8069933815	345.1838480968
735746.9409722223	499.3921081814	691.7042541063	375.9293117916	782.5623223517	1203.5546471344
735746.9479166666	171.7697210810	352.7268661656	474.5702177445	279.0729564822	533.3836130765
735746.9548611111	305.7072025637	429.8129093455	649.1518821591	680.7393111773	1154.5845477042
735746.9618055555	483.6451641562	742.1983168329	558.5255379747	216.8868362315	523.6927850830
735746.9687500000	511.2600261069	867.6251217461	1199.3509886682	556.3494490517	984.5732686461
735746.9756944444	196.4359837114	404.0266544168	406.0268795299	243.4867940357	570.9591508715
735746.9826388889	162.6488177095	365.0000856163	583.8442683297	425.5096185159	746.3126137024
735746.9895833333	252.0457523106	426.3552235646	458.6776570148	337.9772044767	537.0503536707
735746.9965277778	120.6033962615	669.4617042667	550.6491207492	500.4123548429	616.6642199896
