3.0000000000	2.0000000000	1.6000000000	1.4000000000	1.2000000000	1.0000000000
735743.0034722223	199.2988504568	419.4517237126	457.9514254290	687.6904392789	2353.1852427139
735743.0104166667	447.5455094138	517.0279307491	764.2326929417	613.2828571051	1770.7644964107
735743.0173611111	282.8477405945	549.2555886597	614.6110937819	838.5673409526	1960.7867311327
735743.0243055556	303.7165726837	637.1671932422	521.5147671043	759.6733931154	2007.6830675296
735743.0312500000	1011.3440350333	424.1622119104	1338.5301796304	496.0299340621	2319.5142053335
735743.0381944445	615.7271403548	935.3348790479	547.8339191483	1536.8645791042	2235.9449759091
735743.0451388889	561.1047748640	547.2888651732	497.8157613716	674.9870882998	2235.9449759091
735743.0520833334	240.8211733322	781.9965272349	778.8619687015	1418.3090438829	2990.5815051398
735743.0590277778	240.8211733322	289.3086640223	678.4281123747	1747.6859079232	2105.2504131581
735743.0659722223	411.3915856576	269.7961768888	466.5109290185	379.5999447789	1484.8095437400
735743.0729166667	291.9283860312	234.4248165490	241.9412596415	458.4557405872	1466.9781275825
735743.0798611111	535.7167591424	445.5903726837	642.5276068157	680.6672464663	1118.3960785238
735743.0868055556	194.4521218043	243.1589859654	727.3977766629	572.0876590057	1741.7979311756
735743.0937500000	110.4170511614	419.6203280898	289.9183690056	351.6226949731	568.9659805271
735743.1006944445	152.5191483062	334.9217953970	597.8868752061	796.4316704977	1805.8883782149
735743.1076388889	239.8463929698	346.3599772648	310.2322920934	546.8994694157	1006.7257861638
735743.1145833334	141.1269529019	612.7530969220	1043.2083404690	442.4852314890	558.3713885110
735743.1215277778	277.4475879185	628.7506590335	597.6514483491	514.6259074239	550.1153207097
735743.1284722223	260.0393548022	234.4611642477	526.0442345977	660.5266929237	988.0024080283
735743.1354166667	110.1877925333	267.9517957180	595.6904383854	845.1450065556	1022.4925765723
735743.1423611111	190.2674290447	316.7441713612	466.6958997777	502.6103421386	1444.2158593267
735743.1493055556	207.1243266454	367.7477902987	352.5216915790	883.2095852320	584.2877668014
735743.1562500000	164.2786629197	448.4604304325	352.5216915790	694.9172397094	927.8708416814
735743.1631944445	248.1585290054	348.6580568634	462.9496626993	415.8151580944	626.7286356864
735743.1701388889	311.8367588406	348.6580568634	524.1152874860	415.8151580944	625.1327011795
735743.1770833334	224.1681799422	404.6631715541	577.6427854325	1198.3617495958	2251.6135505045
735743.1840277778	224.1681799422	298.9824693906	441.9040648742	637.2829341636	1588.7968448932
735743.1909722223	217.3935551407	179.6900875441	430.0574471802	1018.8682625669	1981.5855906611
735743.1979166667	152.9268457113	272.7924848568	615.7027218440	626.0991826175	798.9909736550
735743.2048611111	173.6324214961	577.2752691348	486.1856577380	1203.7656167945	1549.8842302045
735743.2118055556	184.5041929555	278.1504402772	843.5251520272	625.3098078227	1067.5913955590
735743.2187500000	301.5956894132	324.5886388880	380.8806650830	790.4295485192	421.7616844374
735743.2256944445	155.9567134699	346.1357783354	410.6504418907	724.3104440978	2194.0925338634
