2017	6	1	0	0	0	4252.414
2017	6	1	0	30	0	3766.1697
2017	6	1	1	0	0	3698.815
2017	6	1	1	30	0	3535.841
2017	6	1	2	0	0	3483.329
2017	6	1	2	30	0	3471.4443
2017	6	1	3	0	0	3361.735
2017	6	1	3	30	0	3203.117
2017	6	1	4	0	0	3108.836
2017	6	1	4	30	0	3072.4849
2017	6	1	5	0	0	2867.154
2017	6	1	5	30	0	2414.327
2017	6	1	6	0	0	2057.1746
2017	6	1	6	30	0	2069.423
2017	6	1	7	0	0	2372.08
2017	6	1	7	30	0	2616.9946
2017	6	1	8	0	0	2835.6453
2017	6	1	8	30	0	3022.878
2017	6	1	9	0	0	3343.4817
2017	6	1	9	30	0	3379.0793
2017	6	1	10	0	0	3481.3127
2017	6	1	10	30	0	3027.8416
2017	6	1	11	0	0	2622.1594
2017	6	1	11	30	0	2892.804
2017	6	1	12	0	0	3228.1
2017	6	1	12	30	0	1795.111
2017	6	1	13	0	0	1710.085
2017	6	1	13	30	0	1619.8031
2017	6	1	14	0	0	1665.202
2017	6	1	14	30	0	1963.281
2017	6	1	15	0	0	2398.3962
2017	6	1	15	30	0	3126.5234
2017	6	1	16	0	0	3651.8833
2017	6	1	16	30	0	3025.867
2017	6	1	17	0	0	2004.9156
2017	6	1	17	30	0	1764.4907
2017	6	1	18	0	0	1764.8159
2017	6	1	18	30	0	1788.4877
2017	6	1	19	0	0	1860.7303
2017	6	1	19	30	0	1973.5717
2017	6	1	20	0	0	2035.682
2017	6	1	20	30	0	1775.4066
2017	6	1	21	0	0	1562.4597
2017	6	1	21	30	0	1577.0054
2017	6	1	22	0	0	1761.444
2017	6	1	22	30	0	1696.3331
2017	6	1	23	0	0	1687.602
2017	6	1	23	30	0	1664.1643
2017	6	2	0	0	0	1691.059
2017	6	2	0	30	0	1816.9573
2017	6	2	1	0	0	1913.2427
2017	6	2	1	30	0	1862.2853
2017	6	2	2	0	0	1746.72
2017	6	2	2	30	0	1664.6136
2017	6	2	3	0	0	1800.0538
2017	6	2	3	30	0	1707.7136
2017	6	2	4	0	0	1661.2323
2017	6	2	4	30	0	1570.6674
2017	6	2	5	0	0	1465.0634
2017	6	2	5	30	0	1270.2383
2017	6	2	6	0	0	896.7863
2017	6	2	6	30	0	607.87866
2017	6	2	7	0	0	604.989
2017	6	2	7	30	0	600.08136
2017	6	2	8	0	0	613.38135
2017	6	2	8	30	0	590.5003
2017	6	2	9	0	0	585.61163
2017	6	2	9	30	0	580.447
2017	6	2	10	0	0	534.09564
2017	6	2	10	30	0	510.02365
2017	6	2	11	0	0	548.85065
2017	6	2	11	30	0	462.83368
2017	6	2	12	0	0	490.54034
2017	6	2	12	30	0	524.55066
2017	6	2	13	0	0	536.381
2017	6	2	13	30	0	558.6513
2017	6	2	14	0	0	575.8743
2017	6	2	14	30	0	590.702
2017	6	2	15	0	0	716.0677
2017	6	2	15	30	0	800.0203
2017	6	2	16	0	0	1386.8834
2017	6	2	16	30	0	2540.814
2017	6	2	17	0	0	2985.5083
2017	6	2	17	30	0	2439.3071
2017	6	2	18	0	0	2217.761
2017	6	2	18	30	0	1285.2687
2017	6	2	19	0	0	902.57434
2017	6	2	19	30	0	1112.2113
2017	6	2	20	0	0	878.54865
2017	6	2	20	30	0	968.84485
2017	6	2	21	0	0	1119.9513
2017	6	2	21	30	0	1102.3473
2017	6	2	22	0	0	1285.536
2017	6	2	22	30	0	1341.7997
2017	6	2	23	0	0	1340.6233
2017	6	2	23	30	0	1398.333
2017	6	3	0	0	0	1579.7677
2017	6	3	0	30	0	1876.7432
2017	6	3	1	0	0	1969.4343
2017	6	3	1	30	0	2040.634
2017	6	3	2	0	0	2109.1003
2017	6	3	2	30	0	2163.5076
2017	6	3	3	0	0	2387.291
2017	6	3	3	30	0	2505.206
2017	6	3	4	0	0	2539.111
2017	6	3	4	30	0	2397.5986
2017	6	3	5	0	0	2319.0427
2017	6	3	5	30	0	2445.9565
2017	6	3	6	0	0	2172.1636
2017	6	3	6	30	0	1414.0004
2017	6	3	7	0	0	1325.2587
2017	6	3	7	30	0	1145.5487
2017	6	3	8	0	0	776.41565
2017	6	3	8	30	0	577.122
2017	6	3	9	0	0	574.79584
2017	6	3	9	30	0	603.602
2017	6	3	10	0	0	823.999
2017	6	3	10	30	0	932.69135
2017	6	3	11	0	0	1054.5283
2017	6	3	11	30	0	1475.0427
2017	6	3	12	0	0	2414.92
2017	6	3	12	30	0	4260.9575
2017	6	3	13	0	0	6763.8936
2017	6	3	13	30	0	9434.247
2017	6	3	14	0	0	10606.793
2017	6	3	14	30	0	10389.661
2017	6	3	15	0	0	10423.392
2017	6	3	15	30	0	9913.28
2017	6	3	16	0	0	9591.2705
2017	6	3	16	30	0	9408.078
2017	6	3	17	0	0	9473.06
2017	6	3	17	30	0	9009.894
2017	6	3	18	0	0	8892.545
2017	6	3	18	30	0	8631.408
2017	6	3	19	0	0	8713.344
2017	6	3	19	30	0	8653.445
2017	6	3	20	0	0	7482.265
2017	6	3	20	30	0	6738.6777
2017	6	3	21	0	0	6119.7935
2017	6	3	21	30	0	5455.693
2017	6	3	22	0	0	4893.1855
2017	6	3	22	30	0	4717.931
2017	6	3	23	0	0	4398.8833
2017	6	3	23	30	0	4395.725
2017	6	4	0	0	0	4281.805
2017	6	4	0	30	0	4186.402
2017	6	4	1	0	0	3898.92
2017	6	4	1	30	0	4014.7463
2017	6	4	2	0	0	3752.4504
2017	6	4	2	30	0	3913.782
2017	6	4	3	0	0	4044.936
2017	6	4	3	30	0	3894.6511
2017	6	4	4	0	0	3651.2114
2017	6	4	4	30	0	3504.158
2017	6	4	5	0	0	3396.846
2017	6	4	5	30	0	4044.5134
2017	6	4	6	0	0	3730.116
2017	6	4	6	30	0	3734.7834
2017	6	4	7	0	0	3801.7998
2017	6	4	7	30	0	3845.4229
2017	6	4	8	0	0	3528.8513
2017	6	4	8	30	0	3187.0903
2017	6	4	9	0	0	2979.8147
2017	6	4	9	30	0	3206.9565
2017	6	4	10	0	0	3511.979
2017	6	4	10	30	0	3620.043
2017	6	4	11	0	0	4118.988
2017	6	4	11	30	0	6636.9897
2017	6	4	12	0	0	7384.746
2017	6	4	12	30	0	5430.847
2017	6	4	13	0	0	3853.2844
2017	6	4	13	30	0	3635.8943
2017	6	4	14	0	0	3882.6086
2017	6	4	14	30	0	4539.735
2017	6	4	15	0	0	4575.6143
2017	6	4	15	30	0	6462.321
2017	6	4	16	0	0	7147.603
2017	6	4	16	30	0	6537.2705
2017	6	4	17	0	0	5678.4067
2017	6	4	17	30	0	5581.306
2017	6	4	18	0	0	5570.7876
2017	6	4	18	30	0	4964.598
2017	6	4	19	0	0	4332.894
2017	6	4	19	30	0	4194.231
2017	6	4	20	0	0	4321.687
2017	6	4	20	30	0	3949.8835
2017	6	4	21	0	0	4184.704
2017	6	4	21	30	0	4822.55
2017	6	4	22	0	0	4552.5923
2017	6	4	22	30	0	4100.5176
2017	6	4	23	0	0	3762.4233
2017	6	4	23	30	0	3561.45
2017	6	5	0	0	0	3478.5166
2017	6	5	0	30	0	3325.5066
2017	6	5	1	0	0	3113.5847
2017	6	5	1	30	0	3049.1106
2017	6	5	2	0	0	2929.89
2017	6	5	2	30	0	2921.471
2017	6	5	3	0	0	3027.805
2017	6	5	3	30	0	3085.0684
2017	6	5	4	0	0	2944.581
2017	6	5	4	30	0	3050.6296
2017	6	5	5	0	0	2835.6506
2017	6	5	5	30	0	2580.7205
2017	6	5	6	0	0	2406.6187
2017	6	5	6	30	0	2547.9417
2017	6	5	7	0	0	2297.0266
2017	6	5	7	30	0	2551.371
2017	6	5	8	0	0	2326.185
2017	6	5	8	30	0	2184.5127
2017	6	5	9	0	0	1826.7787
2017	6	5	9	30	0	1855.8677
2017	6	5	10	0	0	1968.027
2017	6	5	10	30	0	2478.9153
2017	6	5	11	0	0	3654.3013
2017	6	5	11	30	0	3869.5974
2017	6	5	12	0	0	3220.4917
2017	6	5	12	30	0	3131.072
2017	6	5	13	0	0	3526.46
2017	6	5	13	30	0	4183.434
2017	6	5	14	0	0	3832.0842
2017	6	5	14	30	0	2926.01
2017	6	5	15	0	0	3140.709
2017	6	5	15	30	0	3236.0742
2017	6	5	16	0	0	3085.031
2017	6	5	16	30	0	2721.9207
2017	6	5	17	0	0	2417.2908
2017	6	5	17	30	0	2514.3916
2017	6	5	18	0	0	2588.926
2017	6	5	18	30	0	2353.6138
2017	6	5	19	0	0	1844.8517
2017	6	5	19	30	0	1802.5183
2017	6	5	20	0	0	1683.1733
2017	6	5	20	30	0	1667.465
2017	6	5	21	0	0	1478.7147
2017	6	5	21	30	0	1423.6669
2017	6	5	22	0	0	1437.2213
2017	6	5	22	30	0	1498.3867
2017	6	5	23	0	0	1361.281
2017	6	5	23	30	0	1256.4557
2017	6	6	0	0	0	1256.804
2017	6	6	0	30	0	1279.1743
2017	6	6	1	0	0	1330.8513
2017	6	6	1	30	0	1397.92
2017	6	6	2	0	0	1405.2275
2017	6	6	2	30	0	1408.2646
2017	6	6	3	0	0	1462.3496
2017	6	6	3	30	0	1583.5667
2017	6	6	4	0	0	1801.264
2017	6	6	4	30	0	1745.793
2017	6	6	5	0	0	1808.699
2017	6	6	5	30	0	1690.6406
2017	6	6	6	0	0	1920.227
2017	6	6	6	30	0	2599.3
2017	6	6	7	0	0	2097.979
2017	6	6	7	30	0	2102.7466
2017	6	6	8	0	0	1496.8099
2017	6	6	8	30	0	1585.8573
2017	6	6	9	0	0	1585.8417
2017	6	6	9	30	0	1556.8517
2017	6	6	10	0	0	1709.0533
2017	6	6	10	30	0	2064.6797
2017	6	6	11	0	0	1974.561
2017	6	6	11	30	0	2164.1106
2017	6	6	12	0	0	2196.5767
2017	6	6	12	30	0	2728.444
2017	6	6	13	0	0	4457.154
2017	6	6	13	30	0	3550.3386
2017	6	6	14	0	0	3463.8474
2017	6	6	14	30	0	2975.4863
2017	6	6	15	0	0	2217.3438
2017	6	6	15	30	0	2132.6875
2017	6	6	16	0	0	2230.9043
2017	6	6	16	30	0	2607.5608
2017	6	6	17	0	0	3314.7087
2017	6	6	17	30	0	2985.1633
2017	6	6	18	0	0	2783.126
2017	6	6	18	30	0	2596.4116
2017	6	6	19	0	0	2684.6033
2017	6	6	19	30	0	2813.361
2017	6	6	20	0	0	2767.5527
2017	6	6	20	30	0	3004.2375
2017	6	6	21	0	0	2805.1963
2017	6	6	21	30	0	2877.9517
2017	6	6	22	0	0	3044.1533
2017	6	6	22	30	0	3056.164
2017	6	6	23	0	0	2989.7827
2017	6	6	23	30	0	2893.6458
2017	6	7	0	0	0	2732.852
2017	6	7	0	30	0	2709.0745
2017	6	7	1	0	0	2959.142
2017	6	7	1	30	0	2787.6758
2017	6	7	2	0	0	2695.9683
2017	6	7	2	30	0	3919.122
2017	6	7	3	0	0	2686.1904
2017	6	7	3	30	0	2623.8848
2017	6	7	4	0	0	2588.4492
2017	6	7	4	30	0	2635.1387
2017	6	7	5	0	0	2660.296
2017	6	7	5	30	0	2650.35
2017	6	7	6	0	0	2946.5713
2017	6	7	6	30	0	3187.085
2017	6	7	7	0	0	3144.4177
2017	6	7	7	30	0	3026.137
2017	6	7	8	0	0	3233.2217
2017	6	7	8	30	0	3183.842
2017	6	7	9	0	0	3264.7622
2017	6	7	9	30	0	2991.6692
2017	6	7	10	0	0	2592.905
2017	6	7	10	30	0	2097.074
2017	6	7	11	0	0	1995.7937
2017	6	7	11	30	0	1975.8783
2017	6	7	12	0	0	1996.217
2017	6	7	12	30	0	2216.514
2017	6	7	13	0	0	2198.687
2017	6	7	13	30	0	2242.64
2017	6	7	14	0	0	2140.0056
2017	6	7	14	30	0	2171.6458
2017	6	7	15	0	0	2156.2378
2017	6	7	15	30	0	2112.985
2017	6	7	16	0	0	2183.3389
2017	6	7	16	30	0	2257.497
2017	6	7	17	0	0	2278.8933
2017	6	7	17	30	0	2141.6404
2017	6	7	18	0	0	2237.873
2017	6	7	18	30	0	2182.5942
2017	6	7	19	0	0	2334.6033
2017	6	7	19	30	0	2571.0957
2017	6	7	20	0	0	2334.445
2017	6	7	20	30	0	2314.9683
2017	6	7	21	0	0	2231.7937
2017	6	7	21	30	0	2414.7253
2017	6	7	22	0	0	2556.4282
2017	6	7	22	30	0	2890.471
2017	6	7	23	0	0	2553.9631
2017	6	7	23	30	0	2426.6243
2017	6	8	0	0	0	2339.7139
2017	6	8	0	30	0	2404.6982
2017	6	8	1	0	0	2456.8994
2017	6	8	1	30	0	2492.2637
2017	6	8	2	0	0	2517.847
2017	6	8	2	30	0	2592.7512
2017	6	8	3	0	0	2594.7297
2017	6	8	3	30	0	2598.9375
2017	6	8	4	0	0	2639.1594
2017	6	8	4	30	0	2601.1956
2017	6	8	5	0	0	2433.3704
2017	6	8	5	30	0	2311.089
2017	6	8	6	0	0	2461.3333
2017	6	8	6	30	0	2240.476
2017	6	8	7	0	0	1727.3864
2017	6	8	7	30	0	1766.0684
2017	6	8	8	0	0	1371.6859
2017	6	8	8	30	0	1454.9214
2017	6	8	9	0	0	1601.6514
2017	6	8	9	30	0	1674.5023
2017	6	8	10	0	0	1783.3326
2017	6	8	10	30	0	1878.5767
2017	6	8	11	0	0	1906.5563
2017	6	8	11	30	0	1915.5653
2017	6	8	12	0	0	2475.5337
2017	6	8	12	30	0	2894.2065
2017	6	8	13	0	0	3157.5024
2017	6	8	13	30	0	3380.482
2017	6	8	14	0	0	3115.1216
2017	6	8	14	30	0	3076.498
2017	6	8	15	0	0	3257.354
2017	6	8	15	30	0	3463.264
2017	6	8	16	0	0	3699.0796
2017	6	8	16	30	0	3744.5874
2017	6	8	17	0	0	3739.1187
2017	6	8	17	30	0	3657.534
2017	6	8	18	0	0	3637.403
2017	6	8	18	30	0	3587.501
2017	6	8	19	0	0	3252.0427
2017	6	8	19	30	0	3142.9197
2017	6	8	20	0	0	2944.073
2017	6	8	20	30	0	2847.0684
2017	6	8	21	0	0	2868.715
2017	6	8	21	30	0	2688.8894
2017	6	8	22	0	0	2620.5706
2017	6	8	22	30	0	2531.7627
2017	6	8	23	0	0	2100.4656
2017	6	8	23	30	0	2543.847
2017	6	9	0	0	0	3088.46
2017	6	9	0	30	0	2461.7297
2017	6	9	1	0	0	2177.2651
2017	6	9	1	30	0	2948.4346
2017	6	9	2	0	0	2436.5945
2017	6	9	2	30	0	2299.804
2017	6	9	3	0	0	2256.46
2017	6	9	3	30	0	2302.3118
2017	6	9	4	0	0	2290.577
2017	6	9	4	30	0	2072.0208
2017	6	9	5	0	0	2072.5618
2017	6	9	5	30	0	2407.0483
2017	6	9	6	0	0	2249.5396
2017	6	9	6	30	0	2147.827
2017	6	9	7	0	0	2218.4026
2017	6	9	7	30	0	2321.7776
2017	6	9	8	0	0	1994.8303
2017	6	9	8	30	0	1724.4343
2017	6	9	9	0	0	1601.4014
2017	6	9	9	30	0	1588.8896
2017	6	9	10	0	0	2093.5554
2017	6	9	10	30	0	1789.222
2017	6	9	11	0	0	1589.3148
2017	6	9	11	30	0	1620.4913
2017	6	9	12	0	0	1636.7737
2017	6	9	12	30	0	1729.3757
2017	6	9	13	0	0	2346.847
2017	6	9	13	30	0	2563.7246
2017	6	9	14	0	0	2494.868
2017	6	9	14	30	0	2406.5076
2017	6	9	15	0	0	2198.799
2017	6	9	15	30	0	2008.4845
2017	6	9	16	0	0	2031.5343
2017	6	9	16	30	0	2011.9777
2017	6	9	17	0	0	1888.5233
2017	6	9	17	30	0	1840.4863
2017	6	9	18	0	0	1749.0743
2017	6	9	18	30	0	1704.83
2017	6	9	19	0	0	1716.3553
2017	6	9	19	30	0	1727.6876
2017	6	9	20	0	0	1679.8959
2017	6	9	20	30	0	1749.64
2017	6	9	21	0	0	1858.8463
2017	6	9	21	30	0	1900.805
2017	6	9	22	0	0	1978.995
2017	6	9	22	30	0	2140.8838
2017	6	9	23	0	0	2332.8843
2017	6	9	23	30	0	2363.4067
2017	6	10	0	0	0	2326.8257
2017	6	10	0	30	0	2375.8347
2017	6	10	1	0	0	2334.878
2017	6	10	1	30	0	2314.9836
2017	6	10	2	0	0	2354.7554
2017	6	10	2	30	0	2163.8416
2017	6	10	3	0	0	1918.82
2017	6	10	3	30	0	2022.9736
2017	6	10	4	0	0	1886.297
2017	6	10	4	30	0	1819.307
2017	6	10	5	0	0	1823.6448
2017	6	10	5	30	0	1565.3074
2017	6	10	6	0	0	1621.1003
2017	6	10	6	30	0	1703.7877
2017	6	10	7	0	0	1532.3544
2017	6	10	7	30	0	1456.7717
2017	6	10	8	0	0	1507.2286
2017	6	10	8	30	0	1450.456
2017	6	10	9	0	0	1492.1433
2017	6	10	9	30	0	1516.8256
2017	6	10	10	0	0	1598.4064
2017	6	10	10	30	0	1327.2327
2017	6	10	11	0	0	1328.958
2017	6	10	11	30	0	1206.016
2017	6	10	12	0	0	1137.354
2017	6	10	12	30	0	1063.372
2017	6	10	13	0	0	1039.4904
2017	6	10	13	30	0	1343.8113
2017	6	10	14	0	0	989.2631
2017	6	10	14	30	0	955.2
2017	6	10	15	0	0	948.47766
2017	6	10	15	30	0	990.2267
2017	6	10	16	0	0	1018.3857
2017	6	10	16	30	0	1099.5807
2017	6	10	17	0	0	1217.3334
2017	6	10	17	30	0	1191.7354
2017	6	10	18	0	0	1264.296
2017	6	10	18	30	0	1534.2734
2017	6	10	19	0	0	1517.9573
2017	6	10	19	30	0	1552.8573
2017	6	10	20	0	0	1571.9576
2017	6	10	20	30	0	1726.1003
2017	6	10	21	0	0	1697.2007
2017	6	10	21	30	0	1530.164
2017	6	10	22	0	0	2048.1375
2017	6	10	22	30	0	2568.132
2017	6	10	23	0	0	2647.138
2017	6	10	23	30	0	2500.779
2017	6	11	0	0	0	2390.5496
2017	6	11	0	30	0	2287.243
2017	6	11	1	0	0	2196.111
2017	6	11	1	30	0	2110.4226
2017	6	11	2	0	0	2084.899
2017	6	11	2	30	0	2019.3447
2017	6	11	3	0	0	2002.9954
2017	6	11	3	30	0	1984.609
2017	6	11	4	0	0	1994.0056
2017	6	11	4	30	0	1949.493
2017	6	11	5	0	0	1909.5823
2017	6	11	5	30	0	1895.2704
2017	6	11	6	0	0	1822.2537
2017	6	11	6	30	0	1694.9677
2017	6	11	7	0	0	1644.7773
2017	6	11	7	30	0	1638.5934
2017	6	11	8	0	0	1615.1396
2017	6	11	8	30	0	1506.9153
2017	6	11	9	0	0	1500.2223
2017	6	11	9	30	0	1377.741
2017	6	11	10	0	0	1345.9574
2017	6	11	10	30	0	1375.5077
2017	6	11	11	0	0	1398.127
2017	6	11	11	30	0	1539.1267
2017	6	11	12	0	0	1600.8727
2017	6	11	12	30	0	1603.2997
2017	6	11	13	0	0	1683.8683
2017	6	11	13	30	0	1796.5607
2017	6	11	14	0	0	2241.873
2017	6	11	14	30	0	2268.1323
2017	6	11	15	0	0	2048.6133
2017	6	11	15	30	0	2121.7292
2017	6	11	16	0	0	2321.4492
2017	6	11	16	30	0	2694.2903
2017	6	11	17	0	0	3498.6814
2017	6	11	17	30	0	4406.8984
2017	6	11	18	0	0	4677.7144
2017	6	11	18	30	0	4630.158
2017	6	11	19	0	0	5068.8564
2017	6	11	19	30	0	4896.328
2017	6	11	20	0	0	4834.614
2017	6	11	20	30	0	4610.973
2017	6	11	21	0	0	4269.7617
2017	6	11	21	30	0	3841.9597
2017	6	11	22	0	0	3632.2856
2017	6	11	22	30	0	3802.1433
2017	6	11	23	0	0	4773.4277
2017	6	11	23	30	0	4157.1006
2017	6	12	0	0	0	3678.027
2017	6	12	0	30	0	3356.958
2017	6	12	1	0	0	3171.8838
2017	6	12	1	30	0	2916.174
2017	6	12	2	0	0	2657.291
2017	6	12	2	30	0	2524.3333
2017	6	12	3	0	0	2512.619
2017	6	12	3	30	0	2801.8467
2017	6	12	4	0	0	2930.8364
2017	6	12	4	30	0	2894.9363
2017	6	12	5	0	0	2652.9734
2017	6	12	5	30	0	2606.317
2017	6	12	6	0	0	2722.1956
2017	6	12	6	30	0	2821.7856
2017	6	12	7	0	0	2600.8257
2017	6	12	7	30	0	2108.3706
2017	6	12	8	0	0	1996.7146
2017	6	12	8	30	0	1990.6304
2017	6	12	9	0	0	1943.5023
2017	6	12	9	30	0	1975.8417
2017	6	12	10	0	0	1966.3384
2017	6	12	10	30	0	1760.5973
2017	6	12	11	0	0	2030.5145
2017	6	12	11	30	0	1955.3806
2017	6	12	12	0	0	1811.662
2017	6	12	12	30	0	1979.5197
2017	6	12	13	0	0	1735.1847
2017	6	12	13	30	0	1910.5443
2017	6	12	14	0	0	1667.4287
2017	6	12	14	30	0	1380.0004
2017	6	12	15	0	0	1309.884
2017	6	12	15	30	0	1335.61
2017	6	12	16	0	0	1340.344
2017	6	12	16	30	0	1364.0953
2017	6	12	17	0	0	1339.3066
2017	6	12	17	30	0	1349.0687
2017	6	12	18	0	0	1345.243
2017	6	12	18	30	0	1207.11
2017	6	12	19	0	0	1085.6487
2017	6	12	19	30	0	1035.8176
2017	6	12	20	0	0	1046.4772
2017	6	12	20	30	0	1111.385
2017	6	12	21	0	0	1231.0477
2017	6	12	21	30	0	1204.7463
2017	6	12	22	0	0	1161.1583
2017	6	12	22	30	0	1323.7773
2017	6	12	23	0	0	1286.1167
2017	6	12	23	30	0	1125.2227
2017	6	13	0	0	0	1004.4537
2017	6	13	0	30	0	997.71436
2017	6	13	1	0	0	1055.4886
2017	6	13	1	30	0	1066.7764
2017	6	13	2	0	0	1002.12463
2017	6	13	2	30	0	921.7557
2017	6	13	3	0	0	910.8367
2017	6	13	3	30	0	908.68036
2017	6	13	4	0	0	853.17267
2017	6	13	4	30	0	800.704
2017	6	13	5	0	0	815.938
