20060115004500	-0.02	-3.08
20060115011500	0.02	-2.99
20060115014500	-0.02	-2.86
20060115021500	0.05	-2.72
20060115024500	0.09	-2.65
20060115031500	0.09	-2.6
20060115034500	0.13	-2.5
20060115041500	0.18	-2.41
20060115044500	0.21	-2.32
20060115051500	0.23	-2.2
20060115054500	0.18	-2.09
20060115061500	0.13	-2.03
20060115064500	0.14	-1.96
20060115071500	0.11	-1.86
20060115074500	0.08	-1.81
20060115081500	0.03	-1.77
20060115084500	0.07	-1.79
20060115091500	0.05	-1.77
20060115094500	0.01	-1.73
20060115101500	0.02	-1.68
20060115104500	0.02	-1.65
20060115111500	0.06	-1.63
20060115114500	-0.02	-1.6
20060115121500	0.03	-1.61
20060115124500	0.01	-1.56
20060115131500	0.01	-1.53
20060115134500	0.04	-1.53
20060115141500	0.02	-1.52
20060115144500	0.02	-1.59
20060115151500	0.05	-1.72
20060115154500	NaN	-1.79
20060115161500	0.01	-1.91
20060115164500	NaN	-2.01
20060115171500	0.01	-2.04
20060115174500	0.01	-2.02
20060115181500	0.01	-2.05
20060115184500	0.08	-1.96
20060115191500	0.11	-2.05
20060115194500	0.11	-2.07
20060115201500	0.03	-2.26
20060115204500	NaN	-2.35
20060115211500	0.05	-2.44
20060115214500	-0.02	-2.56
20060115221500	0.03	-2.57
20060115224500	-0.03	-2.71
20060115231500	-0.03	-2.81
20060115234500	0.01	-2.84
20060116001500	0.01	-2.86
20060116004500	-0.01	-2.91
20060116011500	-0.02	-2.89
20060116014500	0.03	-2.93
20060116021500	-0.02	-3.02
20060116024500	0.01	-3.04
20060116031500	0.06	-2.96
20060116034500	0.06	-2.88
20060116041500	0.02	-3.07
20060116044500	0.02	-3.15
20060116051500	0.02	-3.12
20060116054500	0.02	-3.09
20060116061500	0.05	-3.13
20060116064500	0.03	-3.16
20060116071500	0.03	-3.23
20060116074500	0.07	-3.18
20060116081500	0.02	-3.19
20060116084500	0.04	-3.17
20060116091500	0.06	-3.14
20060116094500	0.08	-3.11
20060116101500	0.04	-3.12
20060116104500	0.02	-3.14
20060116111500	0.06	-3.16
20060116114500	0.02	-3.12
20060116121500	0.03	-3.09
20060116124500	0.05	-3.09
20060116131500	0.02	-3.11
20060116134500	0.11	-3.15
20060116141500	0.07	-3.24
20060116144500	0.05	-3.26
20060116151500	0.01	-3.31
20060116154500	NaN	-3.4
20060116161500	0.08	-3.48
20060116164500	0.11	-3.55
20060116171500	0.03	-3.67
20060116174500	0.03	-3.82
20060116181500	-0.01	-3.94
20060116184500	-0.01	-4.01
20060116191500	0.03	-4.11
20060116194500	0.22	-4.17
20060116201500	0.53	-4.13
20060116204500	0.5	-4.02
20060116211500	0.23	-3.94
20060116214500	0.08	-3.89
20060116221500	0.19	-3.85
20060116224500	0.19	-3.77
20060116231500	0.19	-3.67
20060116234500	0.08	-3.58
20060117001500	0.15	-3.51
20060117004500	0.13	-3.47
20060117011500	0.29	-3.45
20060117014500	0.45	-3.44
20060117021500	0.4	-3.43
20060117024500	0.44	-3.39
20060117031500	0.54	-3.37
20060117034500	0.55	-3.46
20060117041500	0.37	-3.77
20060117044500	0.25	-3.96
20060117051500	0.17	-4.15
20060117054500	0.21	-4.44
20060117061500	0.2	-4.64
20060117064500	0.14	-4.84
20060117071500	0.1	-5.24
20060117074500	0.14	-5.84
20060117081500	0.13	-6.39
20060117084500	0.28	-7
20060117091500	0.57	-7.83
20060117094500	0.77	-8.35
20060117101500	0.91	-8.73
20060117104500	0.97	-8.99
20060117111500	0.96	-9.08
20060117114500	0.9	-9.16
20060117121500	1.02	-9.46
20060117124500	1.18	-9.73
20060117131500	1.32	-10.14
20060117134500	1.36	-10.42
20060117141500	1.35	-10.64
20060117144500	1.28	-10.91
20060117151500	1.3	-11.32
20060117154500	1.06	-11.57
20060117161500	0.97	-12.28
20060117164500	0.95	-13.03
20060117171500	0.71	-13.5
20060117174500	0.59	-13.85
20060117181500	0.64	-14.14
20060117184500	0.76	-14.45
20060117191500	1.04	-14.6
20060117194500	1.13	-14.75
20060117201500	1.46	-14.93
20060117204500	1.65	-15.28
20060117211500	1.34	-15.62
20060117214500	1.06	-15.93
20060117221500	0.88	-16.24
20060117224500	0.77	-16.53
20060117231500	0.82	-16.69
20060117234500	0.8	-16.84
20060118001500	0.77	-17.01
20060118004500	1.3	-17.18
20060118011500	1.47	-17.5
20060118014500	1.15	-17.82
20060118021500	0.69	-18.05
20060118024500	0.51	-18.3
20060118031500	0.23	-18.5
20060118034500	0.17	-18.57
20060118041500	0.11	-18.71
20060118044500	0.12	-18.9
20060118051500	0.11	-19.05
20060118054500	0.1	-19.19
20060118061500	0.08	-19.1
20060118064500	0.14	-18.85
20060118071500	0.16	-18.77
20060118074500	0.19	-18.73
20060118081500	0.23	-18.74
20060118084500	0.26	-18.72
20060118091500	0.22	-18.58
20060118094500	0.4	-18.39
20060118101500	0.44	-18.34
20060118104500	0.36	-18.55
20060118111500	0.51	-18.7
20060118114500	0.52	-18.68
20060118121500	0.53	-18.64
20060118124500	0.54	-18.69
20060118131500	0.53	-18.61
20060118134500	0.55	-18.65
20060118141500	0.57	-18.8
20060118144500	0.7	-18.89
20060118151500	0.86	-19.24
20060118154500	1.1	-19.92
20060118161500	1.02	-20.32
20060118164500	1.03	-20.58
20060118171500	1.15	-20.75
20060118174500	1.28	-20.85
20060118181500	1.41	-20.9
20060118184500	1.46	-21.1
20060118191500	1.32	-21.53
20060118194500	1.36	-21.68
20060118201500	1.34	-22.01
20060118204500	1.49	-22.08
20060118211500	1.41	-22.33
20060118214500	1.51	-22.54
20060118221500	1.37	-22.84
20060118224500	1.24	-23.15
20060118231500	1.13	-23.32
20060118234500	0.99	-23.56
20060119001500	0.9	-23.81
20060119004500	0.83	-24.03
20060119011500	0.86	-24.18
20060119014500	0.85	-24.38
20060119021500	0.79	-24.56
20060119024500	0.79	-24.82
20060119031500	0.76	-25
20060119034500	0.82	-25.2
20060119041500	0.79	-25.33
20060119044500	0.9	-25.48
20060119051500	0.91	-25.59
20060119054500	0.96	-25.67
20060119061500	0.99	-25.89
20060119064500	1.09	-25.83
20060119071500	1.16	-25.86
20060119074500	1.15	-25.8
20060119081500	1.22	-25.61
20060119084500	1.19	-25.65
20060119091500	1.24	-25.94
20060119094500	1.12	-26.2
20060119101500	1.12	-26.31
20060119104500	1.07	-26.26
20060119111500	1.14	-26.02
20060119114500	1.15	-25.5
20060119121500	1.19	-25.21
20060119124500	1.2	-24.95
20060119131500	1.21	-24.6
20060119134500	1.08	-24.24
20060119141500	1.09	-24.21
20060119144500	1.14	-24.23
20060119151500	1.02	-24.4
20060119154500	0.99	-24.33
20060119161500	1.15	-24.15
20060119164500	1.12	-24.19
20060119171500	1.03	-24.64
20060119174500	1.08	-24.84
20060119181500	1.1	-24.97
20060119184500	1.09	-25.18
20060119191500	1.05	-25.25
20060119194500	1.15	-25.1
20060119201500	1.15	-25.2
20060119204500	1.32	-25.24
20060119211500	1.39	-25.32
20060119214500	1.34	-25.17
20060119221500	1.41	-25.18
20060119224500	1.33	-25.28
20060119231500	1.27	-25.25
20060119234500	1.16	-25.14
20060120001500	1.12	-24.92
20060120004500	1.1	-24.82
20060120011500	1.05	-24.83
20060120014500	1.12	-24.91
20060120021500	1.14	-25.06
20060120024500	1.07	-24.91
20060120031500	1.08	-25.06
20060120034500	1.05	-25.12
20060120041500	1.13	-25.12
20060120044500	1.13	-25.23
20060120051500	1.2	-25.13
20060120054500	1.29	-25.13
20060120061500	1.14	-25.33
20060120064500	1.22	-24.99
20060120071500	1.29	-24.49
20060120074500	1.34	-24.57
20060120081500	1.28	-24.88
20060120084500	1.2	-24.77
20060120091500	1.24	-24.5
20060120094500	1.25	-24.67
20060120101500	1.19	-24.62
20060120104500	1.25	-24.74
20060120111500	1.25	-24.55
20060120114500	1.13	-24.66
20060120121500	1.1	-24.45
20060120124500	1.08	-23.87
20060120131500	1.13	-23.39
20060120134500	0.96	-22.86
20060120141500	1.02	-22.47
